ID,Gen,Origin,CompositionSm,CompositionFe,Enthalpy,Volume,Density,Mag_moment,KPOINTS1,KPOINTS2,KPOINTS3,SYMM,Q_entr,A_order,S_order,magmom,magmom_pv,magmom_pa,energy_substance_pa
810,6,keptBest,1,12,-101.134,166.592,8.177999999999999,-0.17300000000000001,3,3,3,1,0.191,2.186,1.6969999999999998,28.820416,0.173,2.2169550769230773,0.22946153846153988
811,6,softmutate,1,12,-100.285,164.419,8.287,-0.126,4,4,2,8,0.21899999999999997,2.541,1.814,20.716794,0.126,1.5935995384615385,0.29476923076923245
812,6,keptBest,1,12,-101.89399999999999,163.174,8.35,-0.16,5,4,1,2,0.07,3.221,3.016,26.107840000000003,0.16,2.008295384615385,0.1710000000000021
813,6,keptBest,1,12,-101.64200000000001,163.341,8.341000000000001,-0.16399999999999998,3,3,3,2,0.17,2.388,1.919,26.787924000000004,0.164,2.060609538461539,0.19038461538461604
814,6,keptBest,1,12,-101.46,165.584,8.228,-0.166,3,3,2,38,0.222,2.9360000000000004,2.077,27.486944,0.166,2.114380307692308,0.2043846153846173
815,6,keptBest,1,12,-100.846,169.847,8.022,-0.171,4,3,2,1,0.185,2.463,1.902,29.043837000000003,0.171,2.234141307692308,0.2516153846153858
816,6,keptBest,1,12,-102.647,174.128,7.825,-0.138,4,4,2,12,0.125,3.0639999999999996,2.634,24.029664,0.138,1.8484356923076923,0.11307692307692409
817,6,keptBest,1,12,-102.51799999999999,163.99900000000002,8.308,-0.146,2,4,4,123,0.166,3.3080000000000003,2.597,23.943854,0.146,1.8418349230769233,0.12300000000000247
818,6,keptBest,1,12,-101.95299999999999,168.949,8.064,-0.147,4,4,2,12,0.153,2.477,2.036,24.835503,0.147,1.9104233076923076,0.16646153846154077
819,6,keptBest,1,12,-101.529,166.636,8.176,-0.162,3,2,4,2,0.14400000000000002,2.503,2.104,26.995032000000002,0.162,2.0765409230769234,0.1990769230769248
820,6,keptBest,1,12,-101.42,171.481,7.945,-0.163,3,3,2,1,0.184,2.292,1.8,27.951403,0.163,2.150107923076923,0.20746153846153975
821,6,keptBest,1,12,-101.155,167.062,8.155,-0.165,3,4,2,1,0.14300000000000002,2.69,2.247,27.565230000000003,0.165,2.120402307692308,0.2278461538461552
822,6,keptBest,1,12,-100.713,172.66299999999998,7.891,-0.166,3,4,2,1,0.207,2.2,1.633,28.662058,0.166,2.2047736923076924,0.2618461538461557
823,6,keptBest,1,12,-100.51,169.02599999999998,8.061,-0.16699999999999998,3,4,2,1,0.20199999999999999,2.24,1.679,28.227342,0.167,2.171334,0.2774615384615395
824,6,softmutate,1,12,-100.527,171.044,7.966,-0.161,5,3,2,1,0.19899999999999998,2.528,1.865,27.538084,0.161,2.118314153846154,0.2761538461538475
825,6,softmutate,1,12,-101.79700000000001,170.122,8.009,-0.156,3,4,2,2,0.18600000000000003,2.471,1.92,26.539032000000002,0.156,2.0414640000000004,0.17846153846153903
826,6,softmutate,1,12,-100.54700000000001,167.287,8.145,-0.168,4,3,2,1,0.188,2.239,1.744,28.104216000000005,0.168,2.1618627692307695,0.2746153846153852
827,6,softmutate,1,12,-100.85700000000001,163.96200000000002,8.31,-0.163,4,4,2,8,0.213,3.1510000000000002,2.33,26.725806000000002,0.163,2.055831230769231,0.2507692307692312
828,6,softmutate,1,12,-100.655,168.812,8.071,-0.136,3,4,2,1,0.185,2.537,1.9909999999999999,22.958432000000002,0.136,1.766033230769231,0.26630769230769363
829,6,softmutate,1,12,-102.618,164.075,8.304,-0.141,4,4,2,65,0.171,3.341,2.637,23.134574999999995,0.141,1.7795826923076918,0.11530769230769412
830,6,softmutate,1,12,-101.42399999999999,169.143,8.055,-0.151,4,3,2,1,0.138,2.8339999999999996,2.411,25.540592999999998,0.151,1.9646609999999998,0.2071538461538482
831,6,softmutate,1,12,-100.634,157.09,8.673,-0.146,3,3,3,2,0.172,2.2640000000000002,1.819,22.93514,0.146,1.7642415384615384,0.2679230769230783
832,6,softmutate,1,12,-100.675,160.477,8.49,-0.13699999999999998,4,2,3,1,0.166,2.403,1.953,21.985349000000003,0.137,1.6911806923076926,0.2647692307692324
833,6,softmutate,1,12,-100.25200000000001,173.442,7.855,-0.166,3,3,2,1,0.21600000000000003,2.1830000000000003,1.5830000000000002,28.791372000000003,0.166,2.214720923076923,0.297307692307693
834,6,softmutate,1,12,-101.07600000000001,159.244,8.556000000000001,-0.163,5,2,2,2,0.11599999999999999,2.4090000000000003,2.131,25.956772,0.163,1.9966747692307694,0.23392307692307776
835,6,Seeds,1,12,-101.116,163.997,8.308,-0.154,3,4,2,8,0.19699999999999998,2.7539999999999996,2.135,25.255538,0.154,1.9427336923076923,0.2308461538461553
836,6,Seeds,1,12,-99.82799999999999,165.618,8.227,-0.159,4,4,2,2,0.153,2.944,2.457,26.333262,0.159,2.0256355384615388,0.3299230769230792
837,6,Seeds,1,12,-101.10799999999999,165.05,8.255,-0.163,3,4,2,1,0.152,2.6239999999999997,2.18,26.903150000000004,0.163,2.069473076923077,0.23146153846154066
838,6,Seeds,1,12,-101.75299999999999,163.951,8.31,-0.163,4,4,2,191,0.172,3.575,2.8360000000000003,26.724013,0.163,2.055693307692308,0.18184615384615638
839,6,Seeds,1,12,-101.57600000000001,159.841,8.524,-0.149,4,4,2,191,0.175,3.563,2.761,23.816309,0.149,1.8320237692307693,0.1954615384615393
840,6,Seeds,1,12,-100.421,161.428,8.44,-0.146,4,4,2,2,0.19,2.55,1.975,23.568488,0.146,1.8129606153846152,0.28430769230769326
841,6,Seeds,1,12,-101.295,166.05200000000002,8.205,-0.161,4,4,2,8,0.221,2.83,2.01,26.734372000000004,0.161,2.056490153846154,0.2170769230769244
842,6,Seeds,1,12,-100.515,169.174,8.054,-0.16,3,3,2,8,0.195,2.4930000000000003,1.9,27.06784,0.16,2.0821415384615385,0.27707692307692444
843,6,Seeds,1,12,-99.635,167.03400000000002,8.157,-0.11800000000000001,3,4,2,1,0.21600000000000003,2.144,1.5659999999999998,19.710012000000003,0.118,1.5161547692307695,0.3447692307692318
844,6,Seeds,1,12,-99.945,165.347,8.24,-0.16,4,4,2,1,0.203,2.569,1.975,26.455520000000003,0.16,2.0350400000000004,0.32092307692307886
845,6,Seeds,1,12,-101.463,167.604,8.129,-0.16699999999999998,3,3,3,1,0.182,2.305,1.815,27.989868000000005,0.167,2.1530667692307697,0.20415384615384807
846,6,Seeds,1,12,-101.014,164.53799999999998,8.281,-0.157,4,4,2,1,0.192,2.6710000000000003,2.086,25.832465999999997,0.157,1.987112769230769,0.23869230769230945
847,6,Seeds,1,12,-101.214,166.699,8.173,-0.16,3,4,2,8,0.18899999999999997,2.7889999999999997,2.199,26.671840000000003,0.16,2.05168,0.22330769230769384
848,6,Seeds,1,12,-99.87100000000001,167.615,8.129,-0.16399999999999998,3,3,2,1,0.162,2.6860000000000004,2.219,27.488860000000003,0.164,2.1145276923076923,0.3266153846153853
849,6,Seeds,1,12,-100.119,165.84,8.216000000000001,-0.156,4,4,2,1,0.21100000000000002,2.437,1.801,25.87104,0.156,1.99008,0.307538461538463
850,6,Seeds,1,12,-101.07600000000001,168.231,8.099,-0.16399999999999998,3,3,3,2,0.19699999999999998,2.4819999999999998,1.868,27.589884,0.164,2.1222987692307695,0.23392307692307776
851,6,Seeds,1,12,-100.939,166.99400000000003,8.158999999999999,-0.154,4,4,2,1,0.21899999999999997,2.68,1.93,25.717076000000002,0.154,1.9782366153846156,0.24446153846154045
852,6,Seeds,1,12,-100.574,164.62599999999998,8.276,-0.159,4,4,2,1,0.184,2.4,1.8659999999999999,26.175533999999995,0.159,2.013502615384615,0.2725384615384631
853,6,Seeds,1,12,-103.09299999999999,161.967,8.412,-0.14800000000000002,4,3,3,139,0.159,3.1060000000000003,2.572,23.971116000000002,0.148,1.8439320000000001,0.07876923076923302
854,6,Seeds,1,12,-100.928,162.56,8.381,-0.16699999999999998,3,4,2,1,0.184,2.419,1.895,27.147520000000004,0.167,2.0882707692307694,0.24530769230769395
855,6,Seeds,1,12,-100.818,162.194,8.4,-0.168,3,3,3,1,0.191,2.319,1.787,27.248592,0.168,2.096045538461538,0.25376923076923236
856,6,Seeds,1,12,-101.139,164.69,8.273,-0.16899999999999998,3,3,2,1,0.203,2.316,1.744,27.832610000000003,0.169,2.1409700000000003,0.22907692307692484
857,6,Seeds,1,12,-101.555,160.187,8.505,-0.154,4,4,2,12,0.166,3.161,2.543,24.668798000000002,0.154,1.8975998461538464,0.19707692307692398
858,6,Seeds,1,12,-100.477,168.903,8.067,-0.157,3,3,3,1,0.2,2.301,1.745,26.517771,0.157,2.0398285384615384,0.28000000000000114
859,6,Seeds,1,12,-101.234,169.766,8.026,-0.16899999999999998,4,3,2,1,0.185,2.467,1.912,28.690454,0.169,2.2069579999999998,0.2217692307692326
860,6,Seeds,1,12,-99.72200000000001,170.55200000000002,7.989,-0.159,3,3,2,1,0.18600000000000003,2.332,1.817,27.117768000000005,0.159,2.085982153846154,0.3380769230769239
861,6,Seeds,1,12,-101.307,172.08599999999998,7.917000000000001,-0.161,4,3,2,8,0.188,2.891,2.275,27.705845999999998,0.161,2.131218923076923,0.21615384615384742
862,6,Seeds,1,12,-100.322,177.99599999999998,7.655,-0.16699999999999998,3,3,2,1,0.21100000000000002,2.383,1.781,29.725331999999998,0.167,2.286564,0.2919230769230782
863,6,Seeds,1,12,-101.429,163.896,8.312999999999999,-0.17,3,3,2,2,0.14400000000000002,2.411,2.036,27.86232,0.17,2.143255384615385,0.20676923076923204
864,6,Seeds,1,12,-100.693,167.239,8.147,-0.16699999999999998,3,3,3,1,0.2,2.25,1.7009999999999998,27.928913,0.167,2.1483779230769233,0.263384615384617
865,6,Seeds,1,12,-101.709,163.513,8.332,-0.156,4,4,2,12,0.17300000000000001,3.403,2.677,25.508028,0.156,1.962156,0.18523076923077042
866,6,Seeds,1,12,-100.64200000000001,167.155,8.151,-0.163,3,3,2,1,0.205,2.465,1.8430000000000002,27.246265,0.163,2.0958665384615385,0.26730769230769297
867,6,Seeds,1,12,-99.99799999999999,161.07299999999998,8.459,-0.161,3,3,3,1,0.175,2.221,1.7730000000000001,25.932752999999998,0.161,1.9948271538461537,0.316846153846156
868,6,Seeds,1,12,-101.03200000000001,165.517,8.232000000000001,-0.165,3,4,2,1,0.168,2.407,1.946,27.310305,0.165,2.1007926923076923,0.2373076923076929
869,6,Seeds,1,12,-101.191,161.721,8.425,-0.153,4,4,2,12,0.17800000000000002,2.65,2.085,24.743313,0.153,1.9033317692307692,0.2250769230769243
870,6,Seeds,1,12,-101.167,164.275,8.294,-0.165,4,4,2,160,0.19399999999999998,3.177,2.4219999999999997,27.105375000000002,0.165,2.0850288461538464,0.22692307692307823
871,6,Seeds,1,12,-100.575,165.783,8.218,-0.162,4,4,2,2,0.184,2.2880000000000003,1.807,26.856845999999997,0.162,2.0659112307692307,0.2724615384615397
872,6,Seeds,1,12,-101.226,171.628,7.939,-0.165,3,3,2,8,0.201,2.495,1.895,28.31862,0.165,2.1783553846153847,0.2223846153846169
873,6,Seeds,1,12,-100.76,171.782,7.931,-0.166,4,3,2,1,0.204,2.385,1.7919999999999998,28.515812000000004,0.166,2.1935240000000005,0.25823076923077026
874,6,Seeds,1,12,-101.861,166.137,8.201,-0.17,4,4,2,12,0.166,3.469,2.779,28.243290000000002,0.17,2.1725607692307696,0.17353846153846264
875,6,Seeds,1,12,-101.806,165.71099999999998,8.222000000000001,-0.162,4,4,2,12,0.172,3.159,2.5140000000000002,26.845181999999998,0.162,2.0650139999999997,0.1777692307692324
876,6,Seeds,1,12,-100.61399999999999,167.25900000000001,8.146,-0.158,4,4,2,2,0.191,2.311,1.774,26.426922,0.158,2.032840153846154,0.26946153846154064
877,6,Seeds,1,12,-100.2,162.2,8.4,-0.162,3,3,3,1,0.19699999999999998,2.148,1.65,26.2764,0.162,2.0212615384615384,0.3013076923076935
878,6,Seeds,1,12,-100.935,164.643,8.275,-0.159,4,4,2,1,0.195,2.495,1.919,26.178237,0.159,2.0137105384615386,0.24476923076923202
879,6,Seeds,1,12,-101.265,168.149,8.103,-0.161,4,3,2,8,0.196,2.826,2.193,27.071989000000002,0.161,2.0824606923076923,0.2193846153846168
880,6,Seeds,1,12,-101.786,164.77200000000002,8.269,-0.161,4,4,2,191,0.16699999999999998,3.5780000000000003,2.8710000000000004,26.528292000000004,0.161,2.0406378461538464,0.17930769230769364
881,6,Seeds,1,12,-100.965,158.43,8.6,-0.146,4,4,2,1,0.23,2.9539999999999997,2.042,23.130779999999998,0.146,1.7792907692307691,0.24246153846153964
882,6,Seeds,1,12,-101.086,168.361,8.093,-0.16699999999999998,4,4,2,2,0.139,2.6310000000000002,2.241,28.116287,0.167,2.1627913076923075,0.2331538461538477
883,6,Seeds,1,12,-100.62700000000001,165.13400000000001,8.251,-0.15,3,4,2,1,0.17800000000000002,2.211,1.7619999999999998,24.770100000000003,0.15,1.9053923076923078,0.26846153846153914
884,6,Seeds,1,12,-101.609,163.042,8.357000000000001,-0.163,3,3,3,2,0.166,2.3680000000000003,1.912,26.575846000000002,0.163,2.0442958461538465,0.19292307692307878
885,6,Seeds,1,12,-100.359,170.857,7.974,-0.138,3,3,2,1,0.14300000000000002,2.398,2.013,23.578266000000003,0.138,1.8137127692307695,0.2890769230769249
886,6,Seeds,1,12,-101.65799999999999,164.17,8.299,-0.163,3,3,3,2,0.168,2.379,1.9269999999999998,26.75971,0.163,2.0584392307692307,0.1891538461538486
887,6,Seeds,1,12,-101.186,164.972,8.259,-0.16399999999999998,4,4,2,160,0.19,3.1719999999999997,2.435,27.055408000000003,0.164,2.081185230769231,0.22546153846153935
888,6,Seeds,1,12,-100.61200000000001,167.108,8.152999999999999,-0.157,4,4,2,1,0.204,2.188,1.641,26.235956,0.157,2.0181504615384616,0.26961538461538537
889,6,Seeds,1,12,-100.56,171.685,7.936,-0.142,3,3,2,2,0.139,2.29,1.944,24.379269999999998,0.142,1.8753284615384613,0.27361538461538587
890,6,Seeds,1,12,-100.43,168.43099999999998,8.089,-0.166,3,4,2,1,0.20199999999999999,2.246,1.7,27.959546,0.166,2.1507343076923076,0.28361538461538555
891,6,Seeds,1,12,-101.189,163.959,8.31,-0.15,4,4,2,1,0.222,2.786,1.96,24.59385,0.15,1.8918346153846153,0.2252307692307712
892,6,Seeds,1,12,-100.23100000000001,167.19400000000002,8.149,-0.163,4,4,2,1,0.18,2.375,1.871,27.252622000000002,0.163,2.0963555384615384,0.2989230769230777
893,6,Seeds,1,12,-99.405,153.041,8.902999999999999,-0.12,3,3,3,1,0.19899999999999998,2.227,1.6740000000000002,18.364919999999998,0.12,1.4126861538461537,0.36246153846153983
894,6,Seeds,1,12,-101.51700000000001,160.684,8.479,-0.161,3,3,3,2,0.16899999999999998,2.372,1.912,25.870124,0.161,1.9900095384615386,0.20000000000000065
895,6,Seeds,1,12,-100.34200000000001,167.986,8.111,-0.153,3,3,2,1,0.198,2.231,1.693,25.701857999999998,0.153,1.9770659999999998,0.2903846153846158
896,6,Seeds,1,12,-101.18299999999999,167.387,8.14,-0.159,4,4,2,1,0.217,2.546,1.83,26.614533,0.159,2.047271769230769,0.2256923076923097
897,6,Seeds,1,12,-100.455,162.518,8.383,-0.146,4,4,2,2,0.191,2.5140000000000002,1.93,23.727628,0.146,1.8252021538461538,0.28169230769230924
898,6,Seeds,1,12,-99.661,167.799,8.12,-0.152,3,4,2,1,0.166,2.633,2.1319999999999997,25.505448,0.152,1.9619575384615386,0.3427692307692321
899,6,Seeds,1,12,-100.889,169.732,8.027000000000001,-0.166,4,4,2,1,0.221,2.509,1.776,28.175512,0.166,2.167347076923077,0.24830769230769406
900,6,Seeds,1,12,-101.16,163.012,8.357999999999999,-0.166,3,3,2,2,0.172,2.4419999999999997,1.9580000000000002,27.059992,0.166,2.081537846153846,0.22746153846154016
901,6,Seeds,1,12,-101.262,165.923,8.211,-0.162,4,4,2,1,0.217,2.722,1.9669999999999999,26.879526000000002,0.162,2.0676558461538463,0.21961538461538602
902,6,Seeds,1,12,-101.31700000000001,169.69400000000002,8.029,-0.165,3,3,2,1,0.18899999999999997,2.5069999999999997,1.963,27.999510000000004,0.165,2.153808461538462,0.21538461538461626
903,6,Seeds,1,12,-101.14399999999999,165.72799999999998,8.221,-0.16,3,4,2,8,0.196,2.759,2.149,26.516479999999998,0.16,2.0397292307692307,0.2286923076923098
904,6,Seeds,1,12,-99.573,168.02700000000002,8.109,-0.151,3,3,3,1,0.231,2.2119999999999997,1.528,25.372077,0.151,1.9516982307692308,0.34953846153846346
905,6,Seeds,1,12,-101.115,163.08100000000002,8.355,-0.168,4,4,2,160,0.196,3.161,2.385,27.397608000000005,0.168,2.1075083076923082,0.23092307692307876
906,6,Seeds,1,12,-100.266,161.739,8.424,-0.157,3,3,2,1,0.20600000000000002,2.249,1.686,25.393023,0.157,1.9533094615384614,0.29623076923077024
907,6,Seeds,1,12,-100.319,163.821,8.317,-0.168,3,3,3,1,0.193,2.2119999999999997,1.6880000000000002,27.521928000000003,0.168,2.117071384615385,0.2921538461538474
908,6,Seeds,1,12,-100.791,168.545,8.084,-0.16399999999999998,3,3,2,1,0.196,2.4730000000000003,1.868,27.641379999999998,0.164,2.12626,0.2558461538461555
909,6,Seeds,1,12,-100.72200000000001,169.02200000000002,8.061,-0.163,4,3,2,2,0.205,2.3890000000000002,1.749,27.550586000000003,0.163,2.1192758461538466,0.26115384615384696
910,6,Seeds,1,12,-100.875,167.305,8.144,-0.156,4,4,2,1,0.18100000000000002,3.089,2.381,26.09958,0.156,2.00766,0.24938461538461681
911,6,Seeds,1,12,-103.182,166.209,8.197000000000001,-0.154,4,3,3,71,0.165,3.094,2.515,25.596186,0.154,1.9689373846153846,0.07192307692307819
912,6,Seeds,1,12,-100.421,169.31,8.047,-0.16,4,4,2,1,0.222,2.573,1.841,27.0896,0.16,2.083815384615385,0.28430769230769326
913,6,Seeds,1,12,-100.678,173.42,7.856,-0.16899999999999998,3,3,3,1,0.21100000000000002,2.169,1.6019999999999999,29.30798,0.169,2.25446,0.26453846153846317
914,6,Seeds,1,12,-101.03299999999999,167.021,8.157,-0.159,4,3,2,1,0.20199999999999999,2.399,1.801,26.556338999999998,0.159,2.0427953076923075,0.23723076923077166
915,6,Seeds,1,12,-100.546,165.65,8.225,-0.15,4,4,2,1,0.204,2.419,1.801,24.8475,0.15,1.9113461538461538,0.2746923076923086
916,6,Seeds,1,12,-100.194,167.572,8.131,-0.152,3,3,3,1,0.221,2.1519999999999997,1.5519999999999998,25.470944,0.152,1.9593033846153847,0.301769230769232
917,6,Seeds,1,12,-100.389,162.74,8.372,-0.166,4,3,2,1,0.205,2.34,1.73,27.014840000000003,0.166,2.0780646153846156,0.28676923076923255
918,6,Seeds,1,12,-101.015,169.33599999999998,8.046,-0.16699999999999998,3,4,2,1,0.14800000000000002,2.488,2.092,28.279111999999998,0.167,2.1753163076923077,0.238615384615386
919,6,Seeds,1,12,-101.544,168.856,8.068999999999999,-0.166,3,3,3,1,0.18,2.291,1.811,28.030096,0.166,2.156161230769231,0.1979230769230786
920,6,Seeds,1,12,-101.0,165.39700000000002,8.238,-0.156,4,3,2,1,0.209,2.818,2.07,25.801932000000004,0.156,1.9847640000000004,0.2397692307692322
921,6,Seeds,1,12,-101.292,165.30900000000003,8.242,-0.17,3,3,3,1,0.19699999999999998,2.2359999999999998,1.72,28.102530000000005,0.17,2.161733076923077,0.21730769230769362
922,6,Seeds,1,12,-100.62100000000001,165.493,8.232999999999999,-0.16899999999999998,3,3,3,1,0.195,2.208,1.6909999999999998,27.968317000000003,0.169,2.151409,0.26892307692307765
923,6,Seeds,1,12,-103.2,169.983,8.015,-0.155,4,3,3,139,0.149,3.299,2.761,26.347365,0.155,2.0267203846153845,0.07053846153846276
924,7,Heredity,1,12,-100.6,170.143,8.008,-0.154,4,3,2,1,0.213,2.313,1.695,26.202022,0.154,2.0155401538461537,0.2705384615384634
925,7,Heredity,1,12,-99.545,157.27100000000002,8.663,-0.14400000000000002,2,3,3,1,0.19399999999999998,2.261,1.722,22.647024000000002,0.144,1.7420787692307693,0.35169230769230897
926,7,Heredity,1,12,-101.84200000000001,167.236,8.147,-0.16899999999999998,4,4,2,12,0.165,3.153,2.5469999999999997,28.262884,0.169,2.174068,0.17500000000000043
927,7,Heredity,1,12,-99.96700000000001,158.373,8.603,-0.168,3,4,2,1,0.174,2.4130000000000003,1.9140000000000001,26.606664,0.168,2.0466664615384613,0.31923076923076965
928,7,Heredity,1,12,-99.587,159.168,8.56,-0.157,3,3,2,8,0.247,2.575,1.659,24.989376,0.157,1.9222596923076922,0.34846153846153965
929,7,Heredity,1,12,-100.709,165.65400000000002,8.225,-0.165,3,4,2,1,0.20800000000000002,2.2430000000000003,1.6540000000000001,27.332910000000005,0.165,2.102531538461539,0.26215384615384735
930,7,Heredity,1,12,-100.214,164.601,8.277000000000001,-0.152,3,4,2,1,0.2,2.2119999999999997,1.675,25.019351999999998,0.152,1.9245655384615383,0.30023076923077074
931,7,Heredity,1,12,-100.515,163.872,8.314,-0.145,3,3,3,1,0.209,2.234,1.651,23.76144,0.145,1.8278030769230769,0.27707692307692444
932,7,Heredity,1,12,-101.109,162.555,8.382,-0.171,3,4,2,1,0.184,2.5639999999999996,2.004,27.796905000000002,0.171,2.1382234615384617,0.23138461538461724
933,7,Heredity,1,12,-100.89,167.74,8.123,-0.138,3,4,2,8,0.21,2.625,1.943,23.148120000000002,0.138,1.7806246153846155,0.24823076923077061
934,7,Heredity,1,12,-101.31299999999999,166.99599999999998,8.158999999999999,-0.161,4,3,2,1,0.18100000000000002,2.565,2.003,26.886356,0.161,2.068181230769231,0.21569230769231004
935,7,Heredity,1,12,-101.454,163.405,8.338,-0.175,3,3,2,2,0.121,2.625,2.298,28.595875,0.175,2.199682692307692,0.2048461538461558
936,7,Heredity,1,12,-101.04299999999999,165.081,8.253,-0.16,3,3,3,2,0.177,2.235,1.781,26.412959999999998,0.16,2.0317661538461538,0.2364615384615405
937,7,Heredity,1,12,-100.141,168.417,8.09,-0.15,3,3,2,1,0.205,2.289,1.7209999999999999,25.26255,0.15,1.943273076923077,0.3058461538461549
938,7,Heredity,1,12,-99.931,157.208,8.667,-0.146,4,4,2,8,0.223,2.648,1.892,22.952368,0.146,1.7655667692307693,0.3220000000000016
939,7,Heredity,1,12,-100.805,165.87,8.214,-0.138,4,3,2,8,0.22399999999999998,2.492,1.774,22.890060000000002,0.138,1.7607738461538462,0.2547692307692317
940,7,Heredity,1,12,-101.161,166.56099999999998,8.18,-0.154,3,4,2,8,0.19899999999999998,2.94,2.248,25.650393999999995,0.154,1.9731072307692303,0.2273846153846167
941,7,Heredity,1,12,-101.686,166.025,8.206,-0.162,2,4,3,8,0.19899999999999998,2.6210000000000004,1.989,26.896050000000002,0.162,2.068926923076923,0.1870000000000009
942,7,Heredity,1,12,-101.84700000000001,167.149,8.151,-0.149,4,3,2,10,0.171,2.8560000000000003,2.28,24.905200999999998,0.149,1.9157846923076922,0.1746153846153854
943,7,Heredity,1,12,-102.806,165.532,8.231,-0.13699999999999998,4,4,2,12,0.14400000000000002,3.261,2.7060000000000004,22.677884000000002,0.137,1.7444526153846156,0.10084615384615549
944,7,Heredity,1,12,-100.35799999999999,165.697,8.222999999999999,-0.142,3,3,3,1,0.183,2.253,1.775,23.528973999999998,0.142,1.8099210769230767,0.28915384615384837
